VAE00652	Vệ sinh	Nhân viên
VAE00653	Vệ sinh	Nhân viên
VAE00654	Vệ sinh	Tổ phó
VAE00655	Vệ sinh	Nhân viên
VAE00656	Vệ sinh	Nhân viên
VAE00657	Thợ cơ giới	Nhân viên
VAE00658	Vệ sinh	Nhân viên
VAE00659	S/c kế  toán	Nhân viên
VAE00660	Vệ sinh	Nhân viên
VAE00661	Cử nhân Kế toán - K.toán tổng hợp	Nhân viên
VAE00662	Cử nhân KT - Ngành Thuế	Nhân viên
VAE00663	T/c kế toán	Nhân viên
VAE00664	Vệ sinh	Nhân viên
VAE00665	T/c Kế toán	Nhân viên
VAE00666	Cử nhân CĐ - Kế toán DN	Nhân viên
VAE00668	N/v v/h HT PCCC	Tổ trưởng
VAE00669	N/v v/h HT PCCC	Nhân viên
VAE00670	N/v v/h HT PCCC	Nhân viên
VAE00671	N/v v/h HT PCCC	Nhân viên
VAE00672	T/c kế toán	Nhân viên
VAE00673	T/c tin học	Nhân viên
VAE00674	T/c kế toán	Nhân viên
VAE00675	Cử nhân kinh tế	Nhân viên thống kê
VAE00676	Vệ sinh	Nhân viên
VAE00677	Vệ sinh	Nhân viên
VAE00678	Vệ sinh	Nhân viên
VAE00680	Kỹ sư cơ giới	Giám đốc
VAE00681	CNCĐ mb đ.cơ; K/s Công nghệ-cơ khí động lực	Phó giám đốc
VAE00682	Kỹ sư cơ giới	Phó giám đốc
VAE00683	Kỹ sư cơ giới	Trưởng phòng
VAE01890	Kỹ sư cơ giới	Giáo viên
VAE00685	Kỹ sư cơ giới	Kỹ sư
VAE00686	Kỹ sư cơ giới	Kỹ sư
VAE00690	Cử nhân khoa học - CNTT	Tổ trưởng
VAE00696	Kỹ sư quản lý kinh tế	Chuyên viên
VAE00697	Nhân viên thống kê	Nhân viên
VAE00698	S/c thống kế	Nhân viên
VAE00701	Trung cấp cơ giới	Đội trưởng
VAE00702	Thợ cơ giới	Nhân viên
VAE00704	Kỹ sư cơ giới	Đội phó
VAE00706	Kỹ sư cơ giới; Thạc sỹ kỹ thuật	Kỹ sư máy bay
VAE00707	Thợ cơ giới	Nhân viên
VAE00708	Thợ cơ giới	Tổ trưởng
VAE00709	Thợ cơ giới	Thợ cơ giới máy bay
VAE00532	Thợ cơ giới	Nhân viên
VAE00710	Trung cấp cơ giới	Nhân viên
VAE00729	Kỹ sư cơ giới máy bay	Kỹ sư
VAE00752	Thợ bộ môn	Nhân viên
VAE00753	Thợ bộ môn	Nhân viên
VAE00756	Thợ bộ môn	Nhân viên
VAE00757	Thợ bộ môn	Nhân viên
VAE00713	Kỹ sư cơ giới	Kỹ sư máy bay
VAE00714	Kỹ sư cơ giới	Kỹ sư máy bay
VAE00716	Kỹ sư cơ giới	Kỹ sư máy bay
VAE00717	Kỹ sư cơ giới	Tổ trưởng
VAE00718	Trung cấp cơ giới	Nhân viên
VAE00719	Thợ cơ giới	Nhân viên
VAE00720	Thợ cơ giới	Nhân viên
VAE00721	Thợ cơ giới	Nhân viên
VAE00722	Thợ cơ giới	Nhân viên
VAE00723	Thợ cơ giới	Tổ phó
VAE00725	Kỹ sư cơ giới	Kỹ sư
VAE00705	Kỹ sư cơ giới	Tổ phó
VAE00727	Thợ cơ giới	Nhân viên
VAE00728	Thợ cơ giới máy bay	Thợ cơ giới máy bay
VAE00730	Thợ cơ giới	Thợ kỹ thuật máy bay
VAE00731	Thợ cơ giới	Nhân viên
VAE00732	Thợ cơ giới	Nhân viên
VAE00733	Thợ cơ giới	Nhân viên
VAE00734	Thợ cơ giới	Tổ trưởng
VAE00736	Thợ cơ giới	Nhân viên
VAE00749	Thợ bộ môn	Nhân viên
VAE00737	Thợ bộ môn	Đội trưởng
VAE00739	Kỹ sư bộ môn	Kỹ sư
VAE00740	Kỹ sư bộ môn; Thạc sỹ kỹ thuật	Kỹ sư
VAE00741	Kỹ sư bộ môn	Kỹ sư
VAE00742	Kỹ sư bộ môn	Kỹ sư
VAE00743	Kỹ sư bộ môn	Kỹ sư
VAE00744	Kỹ sư bộ môn	Kỹ sư máy bay
VAE00745	Kỹ sư bộ môn	Tổ trưởng
VAE00748	Thợ bộ môn	Nhân viên
VAE00750	Thợ bộ môn	Đội phó
VAE00751	Thợ bộ môn	Nhân viên
VAE00758	Thợ bộ môn	Nhân viên
VAE00759	Trung cấp bộ môn	Nhân viên
VAE00760	Thợ bộ môn	Nhân viên
VAE00762	Thợ bộ môn	Nhân viên
VAE00763	Thợ bộ môn	Nhân viên
VAE00764	Kỹ sư hóa	Đội trưởng
VAE00765	Kỹ sư giáo dục-chế tạo máy	Đội phó
VAE00766	Thợ cơ khí	Tổ trưởng
VAE00767	Kỹ sư hóa	Tổ trưởng
VAE00768	Thợ cơ khí	Nhân viên
VAE00769	Thợ cơ khí	Nhân viên
VAE00770	Thợ cơ khí	Nhân viên
VAE00771	Thợ cơ khí	Nhân viên
VAE00772	Thợ cơ khí	Nhân viên
VAE00773	Thợ cơ khí	Nhân viên
VAE00774	Thợ cơ khí	Nhân viên
VAE00776	Thợ cơ khí	Nhân viên
VAE00777	Thợ cơ khí	Nhân viên
VAE00778	Thợ cơ khí	Nhân viên
VAE00779	Thợ cơ khí	Nhân viên
VAE00780	Thợ composite	Nhân viên
VAE00781	Thợ composite	Nhân viên
VAE00782	Thợ composite	Nhân viên
VAE00783	Thợ sơn	Nhân viên
VAE00784	Thợ sơn	Tổ phó
VAE00785	Thợ nguội- cấu trúc	Nhân viên
VAE00786	Nhân viên vệ sinh MB	Tổ trưởng
VAE00787	Nhân viên vệ sinh MB	Nhân viên
VAE00788	Nhân viên vệ sinh MB	Nhân viên
VAE00789	Nhân viên vệ sinh MB	Nhân viên
VAE00790	CĐ cơ khí	Nhân viên
VAE00791	T/c khai thác và S/c TB cơ khí	Tổ phó
VAE00792	Thợ hàn	Nhân viên
VAE00793	Thợ hàn	Nhân viên
VAE00794	T/c điện tử VT hàng không	Nhân viên
VAE00795	CĐ cơ điện tử	Nhân viên
VAE00796	CĐ Kỹ thuật điện	Nhân viên
VAE00797	Nhân viên vệ sinh MB	Tổ phó
VAE00798	Nhân viên vệ sinh MB	Nhân viên
VAE00799	Nhân viên vệ sinh MB	Nhân viên
VAE00800	Cử nhân kinh tế-Kế toán	Nhân viên
VAE00801	Thợ may 	Nhân viên
VAE00802	Thợ may	Nhân viên
VAE00807	Kỹ sư đặc thiết	Giám đốc
VAE00808	Kỹ sư VTĐ	Giám đốc
VAE00809	Kỹ sư cơ giới	Giám đốc
VAE00810	T/c cơ giới	Phó giám đốc
VAE00811	Cử nhân kinh tế - TCKT	Cán sự
VAE00812	Cử nhân kinh tế - TCKT	Tổ trưởng
VAE00813	T/c kế toán	N/v thống kê
VAE00815	Thợ KT máy bay	Tổ trưởng
VAE00816	Thợ KT máy bay	Nhân viên
VAE00817	"Thợ điện, điện tử"	Nhân viên
VAE00818	T/c cơ giới	Tổ trưởng
VAE00819	Thợ KT máy bay	Tổ trưởng
VAE00820	Thợ cơ giới 	Nhân viên
VAE00821	"Thợ điện, điện tử "	Nhân viên
VAE00513	Thợ đặc thiết	Tổ trưởng
VAE00822	T/c cơ giới	Nhân viên
VAE00823	Thợ VTĐ	Nhân viên
VAE00850	K/s Cơ khí HK	Kỹ sư máy bay
VAE00824	T/c đặc thiết	Nhân viên kỹ thuật máy bay
VAE00825	T/c đặc thiết	Nhân viên
VAE00826	Thợ cơ giới	Nhân viên
VAE01080	Thợ cơ giới	Nhân viên
VAE00827	Kỹ sư cơ giới	Phó Giám đốc
VAE00828	"Kỹ sư điện, điện tử"	Trưởng phòng
VAE00829	"K/s điện, điện tử"	Tổ trưởng
VAE00830	K/s cơ giới	Tổ trưởng
VAE00831	"K/s điện, điện tử"	Tổ trưởng
VAE00832	"K/s điện, điện tử; Thạc sỹ kỹ thuật"	Tổ trưởng
VAE00833	K/s cơ giới	Chuyên viên
VAE00834	"K/s điện, điện tử"	Chuyên viên
VAE00835	Cử nhân kỹ thuật điện tử; K/s bộ môn	Kỹ sư
VAE00837	K/s Cơ khí HK	Trưởng phòng
VAE00839	"Kỹ sư điện, điện tử"	Phó trưởng phòng
VAE00840	"Kỹ sư điện, điện tử"	Kỹ sư
VAE00842	"K/s điện, điện tử"	Phó trưởng phòng
VAE00845	K/s cơ giới	Trực ban trưởng
VAE00847	T/c cơ giới	Nhân viên
VAE00864	T/c cơ giới	Nhân viên
VAE00851	Kỹ sư cơ giới	Đội phó
VAE00853	K/s cơ giới	Tổ trưởng
VAE00854	K/s cơ giới	Kỹ sư
VAE00855	Kỹ sư cơ giới	Trưởng phòng
VAE00856	Kỹ sư cơ giới; Thạc sỹ kỹ thuật	Phó trưởng phòng
VAE00857	K/s cơ giới	Kỹ sư
VAE00858	K/s cơ giới	Kỹ sư
VAE00862	Thợ cơ giới	Tổ trưởng
VAE00863	T/c cơ giới	Nhân viên
VAE00859	K/s cơ giới	Phó Trưởng phòng
VAE00865	"Kỹ sư điện, điện tử"	Đội trưởng
VAE00867	"K/s điện, điện tử"	Tổ trưởng
VAE00868	"K/s điện, điện tử"	Tổ phó
VAE00869	"K/s điện, điện tử"	Trực ban trưởng
VAE00870	"K/s điện, điện tử"	Kỹ sư máy bay
VAE00871	"K/s điện, điện tử"	Trợ lý Tổng Giám đốc
VAE00876	Thợ VTĐ	Tổ phó
VAE00877	T/c VTĐ	Nhân viên
VAE00878	Thợ VTĐ	Nhân viên
VAE00872	"Kỹ sư điện, điện tử"	Đội phó
VAE00879	Lái xe	Tổ trưởng
VAE00881	Lái xe	Nhân viên
VAE00882	Lái xe	Nhân viên
VAE00883	Lái xe	Nhân viên
VAE00884	Lái xe	Nhân viên
VAE00885	Lái xe	Nhân viên
VAE00886	Lái xe	Nhân viên
VAE00887	Lái xe	Nhân viên
VAE00888	Lái xe	Nhân viên
VAE00889	Lái xe	Nhân viên
VAE00890	Lái xe	Nhân viên
VAE00891	Lái xe 	Nhân viên
VAE00893	Lái xe 	Nhân viên
VAE00894	Thợ VTĐ	Tổ trưởng
VAE00895	Thợ đặc thiết	Nhân viên
VAE00897	Tốt nghiệp PTTH	Nhân viên
VAE00898	K/s tin học	Nhân viên
VAE00899	T/c VTĐ; CNKT; K/s Điện tử viễn thông	Phó giám đốc
VAE00900	Thợ cơ giới	Đội trưởng
VAE00901	K/s cơ giới	Tổ trưởng
VAE00902	T/c đặc thiết	Tổ phó
VAE00903	Thợ cơ giới	Nhân viên
VAE00904	Thợ VTĐ	Nhân viên
VAE00905	"Thợ điện, điện tử "	Nhân viên
VAE00906	"Thợ điện, điện tử "	Nhân viên
VAE00907	Thợ cơ giới	Nhân viên
VAE00908	"K/s điện, điện tử"	Kỹ sư
VAE00910	Thợ cơ giới	Nhân viên
VAE00912	Thợ cơ giới	Nhân viên
VAE00913	"Thợ điện, điện tử"	Nhân viên
VAE00914	Thợ cơ giới	Nhân viên
VAE00915	Thợ đặc thiết	Tổ trưởng
VAE00916	T/c VTĐ	Nhân viên
VAE00918	T/c Cơ giới	Nhân viên
VAE00919	Thợ đặc thiết	Nhân viên
VAE00920	Thợ cơ giới	Nhân viên
VAE00921	"K/s điện, điện tử"	Kỹ sư
VAE00922	Thợ cơ giới	Nhân viên
VAE00923	"Kỹ sư điện, điện tử"	Kỹ sư máy bay
VAE00925	Thợ cơ giới	Nhân viên
VAE00926	"Thợ điện, điện tử"	Nhân viên
VAE00927	Thợ cơ giới	Nhân viên
VAE00928	"Thợ điện, điện tử"	Nhân viên
VAE00929	Thợ cơ giới	Nhân viên
VAE00930	Thợ cơ giới	Nhân viên
VAE00932	"Thợ điện, điện tử "	Nhân viên
VAE00933	Thợ cơ giới	Nhân viên
VAE00934	Thợ cơ giới	Nhân viên
VAE00935	"Kỹ sư điện, điện tử"	Phó Trưởng phòng
VAE00936	"Thợ điện, điện tử"	Nhân viên
VAE00937	"Kỹ sư điện, điện tử; Thạc sỹ kỹ thuật"	Tổ trưởng
VAE00938	Thợ cơ giới	Nhân viên
VAE00939	"Thợ điện, điện tử"	Nhân viên
VAE00943	Thợ cơ giới	Nhân viên
VAE00944	Thợ cơ giới	Nhân viên
VAE00945	T/c cơ giới	Nhân viên
VAE00946	Thợ VTĐ	Nhân viên
VAE00947	T/c cơ giới	Nhân viên
VAE00948	"Thợ điện, điện tử"	Nhân viên
VAE00949	Thợ cơ giới máy bay	Nhân viên
VAE00950	"Thợ điện, điện tử"	Nhân viên
VAE00951	Thợ bộ môn	Phó Giám đốc
VAE00952	Thợ đặc thiết	Tổ trưởng
VAE00954	"Thợ điện, điện tử"	Nhân viên
VAE00955	K/s cơ giới	Tổ trưởng
VAE00957	"K/s điện, điện tử"	Chuyên viên
VAE00958	Thợ cơ giới	Nhân viên
VAE00959	"Thợ điện, điện tử"	Nhân viên
VAE00960	"Thợ điện, điện tử "	Nhân viên
VAE00961	"Thợ điện, điện tử "	Nhân viên
VAE00962	Thợ cơ giới 	Nhân viên
VAE00963	Thợ cơ giới 	Nhân viên
VAE00964	"Thợ điện, điện tử"	Nhân viên
VAE00965	Thợ đặc thiết	Nhân viên
VAE00966	Thợ cơ giới	Nhân viên
VAE00967	Thợ đặc thiết	Tổ trưởng
VAE00968	Thợ cơ giới	Tổ phó
VAE00846	K/s cơ giới	Kỹ sư máy bay
VAE00969	"Thợ điện, điện tử"	Nhân viên
VAE00284	"K/s điện, điện tử"	Phó trưởng phòng
VAE00971	K/s cơ giới	Kỹ sư
VAE00972	Kỹ sư cơ giới	Kỹ sư
VAE00973	Thợ VTĐ	Nhân viên
VAE00974	Thợ đặc thiết	Nhân viên
VAE00975	"Thợ điện, điện tử"	Nhân viên
VAE00976	Thợ cơ giới	Nhân viên
VAE00977	Thợ cơ giới	Nhân viên
VAE00978	Thợ cơ giới	Nhân viên
VAE00979	Thợ cơ giới	Nhân viên
VAE00980	Thợ cơ giới	Nhân viên
VAE00981	Thợ cơ giới	Nhân viên
VAE00982	Thợ cơ giới	Nhân viên
VAE00983	Thợ cơ giới 	Nhân viên
VAE00984	"Thợ điện, điện tử "	Nhân viên
VAE00985	"Thợ điện, điện tử"	Nhân viên
VAE00986	"Kỹ sư điện, điện tử"	Tổ trưởng
VAE00987	Thợ cơ giới	Nhân viên
VAE00988	"Thợ điện, điện tử "	Nhân viên
VAE00989	Thợ cơ giới	Nhân viên
VAE00990	"Thợ điện, điện tử"	Nhân viên
VAE00995	"K/s điện, điện tử"	Kỹ sư máy bay
VAE00998	"Thợ điện, điện tử"	Nhân viên
VAE00999	Thợ cơ giới	Nhân viên
VAE01000	Thợ cơ giới	Nhân viên
VAE01001	Thợ cơ giới	Nhân viên
VAE01002	"K/s điện, điện tử"	Kỹ sư máy bay
VAE01003	Thợ KT máy bay	Nhân viên
VAE01004	K/s cơ giới	Kỹ sư
VAE01005	Thợ đặc thiết	Đội trưởng
VAE01006	T/c đặc thiết	Đội phó
VAE01007	Kỹ sư Cơ khí HK	Tổ trưởng
VAE01008	T/c cơ giới	Nhân viên
VAE01010	"K/s điện, điện tử"	Kỹ sư
VAE01012	T/c cơ giới	Nhân viên
VAE01013	Thợ cơ giới	Nhân viên
VAE01014	Thợ cơ giới	Nhân viên
VAE01015	"Thợ điện, điện tử"	Nhân viên
VAE01016	"Thợ điện, điện tử"	Nhân viên
VAE01017	"Thợ điện, điện tử "	Nhân viên
VAE01018	"Thợ điện, điện tử "	Nhân viên
VAE01019	Thợ cơ giới	Nhân viên
VAE01020	Thợ cơ giới	Nhân viên
VAE01021	Thợ cơ giới	Tổ trưởng
VAE01022	T/c VTĐ; Cử nhân Công nghệ điện tử viễn thông	Nhân viên
VAE01023	Thợ VTĐ	Nhân viên
VAE01025	"Thợ điện, điện tử"	Nhân viên
VAE01026	"Thợ điện, điện tử"	Thợ kỹ thuật máy bay
VAE01027	"Thợ điện, điện tử"	Nhân viên
VAE01028	"Thợ điện, điện tử"	Nhân viên
VAE01029	Kỹ sư cơ giới	Kỹ sư
VAE01030	K/s cơ giới	Tổ phó
VAE01032	"Thợ điện, điện tử"	Nhân viên
VAE01033	Thợ cơ giới	Nhân viên
VAE01034	Thợ cơ giới	Nhân viên
VAE01035	Thợ cơ giới	Nhân viên
VAE01036	Thợ cơ giới	Nhân viên
VAE01037	Thợ cơ giới	Nhân viên
VAE01038	"K/s điện, điện tử"	Kỹ sư
VAE01039	Thợ cơ giới	Nhân viên
VAE01040	T/c cơ giới	Nhân viên
VAE01041	Thợ cơ giới	Nhân viên
VAE01043	Thợ cơ giới	Nhân viên
VAE00313	Thợ cơ giới	Nhân viên
VAE01044	"Thợ điện, điện tử"	Nhân viên
VAE01048	T/c VTĐ	Nhân viên
VAE01049	T/c đặc thiết	Nhân viên
VAE01051	Thợ cơ giới	Nhân viên
VAE01052	"Thợ điện, điện tử "	Nhân viên
VAE01053	K/s cơ giới	Kỹ sư
VAE01054	T/c đặc thiết	Nhân viên
VAE01055	T/c cơ giới	Nhân viên
VAE01056	Thợ cơ giới	Đội trưởng
VAE01057	Thợ đặc thiết	Tổ trưởng
VAE01059	Thợ cơ giới	Nhân viên
VAE01060	Thợ cơ giới	Tổ phó
VAE01874	Kỹ sư cơ giới	Tổ trưởng
VAE01061	"Thợ điện, điện tử"	Nhân viên
VAE01062	Thợ cơ giới	Nhân viên
VAE01063	"Thợ điện, điện tử "	Nhân viên
VAE01064	Thợ cơ giới	Nhân viên
VAE01065	"Thợ điện, điện tử"	Nhân viên
VAE01066	"Thợ điện, điện tử"	Nhân viên
VAE01067	"Thợ điện, điện tử"	Nhân viên
VAE01068	"Thợ điện, điện tử "	Nhân viên
VAE01069	Thợ cơ giới	Nhân viên
VAE01072	"Kỹ sư điện, điện tử"	Đội phó
VAE01073	T/c VTĐ	Nhân viên
VAE01074	T/c đặc thiết	Tổ trưởng
VAE01075	Thợ cơ giới	Nhân viên
VAE01076	Thợ cơ giới	Nhân viên
VAE01078	Thợ cơ giới	Nhân viên
VAE00285	"K/s điện, điện tử"	Tổ trưởng
VAE01096	T/c cơ giới	Nhân viên
VAE01082	"Thợ điện, điện tử"	Nhân viên
VAE01083	Thợ cơ giới	Nhân viên
VAE01084	Thợ cơ giới	Nhân viên
VAE01085	Thợ cơ giới	Nhân viên
VAE01086	Thợ cơ giới	Nhân viên
VAE01087	Thợ cơ giới	Nhân viên
VAE01088	Thợ cơ giới	Nhân viên
VAE01089	Thợ cơ giới	Nhân viên
VAE01091	"Thợ điện, điện tử"	Nhân viên
VAE01092	Kỹ sư cơ giới	Tổ trưởng
VAE01093	Kỹ sư cơ giới	Đội phó
VAE01094	Thợ cơ giới	Nhân viên
VAE01095	"Thợ điện, điện tử"	Nhân viên
VAE01100	Thợ cơ giới	Nhân viên
VAE01102	Thợ cơ giới	Nhân viên
VAE01104	"Thợ điện, điện tử "	Nhân viên
VAE01106	Thợ cơ giới máy bay	Nhân viên
VAE01108	Thợ cơ giới	Nhân viên
VAE01109	Kỹ sư đặc thiết; Thạc sỹ kỹ thuật	Phó Tổng Giám đốc
VAE01110	Trung cấp cơ giới; Cử nhân hành chính-Hành chính học	Giám đốc
VAE01111	Kỹ sư bộ môn	Phó giám đốc
VAE01112	Kỹ sư bộ môn; Thạc sỹ kỹ thuật	Phó giám đốc
VAE01114	Kỹ sư cơ giới	Kỹ sư
VAE01115	Kỹ sư cơ giới	Đội trưởng
VAE01116	Kỹ sư cơ giới	Đội trưởng
VAE01117	Kỹ sư bộ môn	Kỹ sư
VAE01118	Thợ cơ giới	Nhân viên
VAE01119	Kỹ sư bộ môn	Đội phó
VAE01120	Kỹ sư bộ môn	Kỹ sư
VAE01122	Thợ bộ môn	Tổ trưởng
VAE01123	Thợ cơ giới	Thợ kỹ thuật máy bay
VAE01124	Thợ bộ môn	Nhân viên
VAE01126	Kỹ sư bộ môn	Kỹ sư
VAE01127	Thợ cơ giới	Tổ phó
VAE01128	Thợ bộ môn	Nhân viên
VAE01130	Kỹ sư cơ giới	Kỹ sư
VAE01131	Kỹ sư cơ giới; Thạc sỹ kỹ thuật	Phụ trách phòng
VAE01132	Thợ cơ giới	Nhân viên
VAE01133	Thợ cơ giới	Đội phó
VAE01134	Thợ cơ giới	Nhân viên
VAE01135	Thợ bộ môn	Đội phó
VAE01136	Kỹ sư cơ giới	Kỹ sư
VAE01138	Kỹ sư bộ môn	Trưởng ca
VAE01139	Kỹ sư bộ môn	Kỹ sư
VAE01140	Kỹ sư bộ môn	Kỹ sư
VAE01142	Kỹ sư bộ môn	Trưởng ca
VAE01143	Kỹ sư cơ giới	Kỹ sư
VAE01145	Kỹ sư cơ giới	Kỹ sư
VAE01146	Kỹ sư cơ giới	Tổ trưởng kiêm trưởng ca
VAE01147	Kỹ sư bộ môn	Kỹ sư
VAE01148	Kỹ sư bộ môn	Trưởng ca D
VAE01149	Kỹ sư cơ giới	Kỹ sư
VAE01150	Kỹ sư bộ môn	Kỹ sư máy bay
VAE01151	Kỹ sư bộ môn	Kỹ sư máy bay
VAE01152	Kỹ sư bộ môn	Kỹ sư
VAE01154	Thợ tiện	Tổ trưởng
VAE01155	Nhân viên điều độ	Nhân viên
VAE01156	Nhân viên hành chính	Nhân viên
VAE01158	CĐ tài chính	Nhân viên
VAE01159	Lái xe	Tổ trưởng
VAE01160	Lái xe	Tổ phó
VAE01161	Lái xe	Nhân viên
VAE01162	Lái xe	Nhân viên
VAE01163	Lái xe	Nhân viên
VAE01164	Lái xe	Nhân viên
VAE01165	Lái xe	Nhân viên
VAE01166	Lái xe	Nhân viên
VAE01167	Lái xe	Nhân viên
VAE01168	Lái xe	Nhân viên
VAE01169	Lái xe	Nhân viên
VAE01170	Lái xe	Nhân viên
VAE01171	Lái xe	Nhân viên
VAE01173	Thợ bộ môn	Nhân viên
VAE01174	Thợ cơ giới	Thợ kỹ thuật máy bay
VAE01177	NV hành chính	Nhân viên
VAE01178	Kỹ sư bộ môn	Kỹ sư
VAE01180	Thợ cơ giới	Phụ trách nhóm
VAE01181	Thợ cơ giới	Nhân viên
VAE01182	Thợ cơ giới	Tổ trưởng
VAE01183	Thợ cơ giới	Nhân viên
VAE01184	Thợ cơ giới	Tổ phó
VAE01185	Thợ cơ giới	Phụ trách nhóm
VAE01186	Thợ cơ giới	Nhân viên
VAE01187	Thợ bộ môn	Nhân viên
VAE01188	Kỹ sư bộ môn	Đội trưởng
VAE01189	Thợ cơ giới	Tổ trưởng
VAE01190	Kỹ sư bộ môn	Kỹ sư
VAE01191	Kỹ sư cơ giới	Kỹ sư
VAE01192	Thợ bộ môn	Nhân viên
VAE01193	Thợ bộ môn	Nhân viên
VAE01194	Thợ cơ giới	Nhân viên
VAE01195	Thợ cơ giới	Nhân viên
VAE01196	Thợ cơ giới	Nhân viên
VAE01197	Kỹ sư bộ môn	Tổ trưởng
VAE01198	Thợ cơ giới	Nhân viên
VAE01201	Thợ bộ môn	Nhân viên
VAE01202	Kỹ sư cơ giới; Thạc sỹ kỹ thuật	Kỹ sư
VAE01203	Kỹ sư cơ giới	Kỹ sư
VAE01204	Thợ cơ giới	Nhân viên
VAE01205	Kỹ sư cơ giới	Phó trưởng phòng
VAE01206	Thợ cơ giới	Tổ trưởng
VAE01207	Thợ cơ giới	Nhân viên
VAE01210	Thợ cơ giới	Nhân viên
VAE01211	Thợ cơ giới	Nhân viên
VAE01212	Thợ cơ giới	Nhân viên
VAE01213	Thợ bộ môn	Nhân viên
VAE01216	Kỹ sư cơ giới	Kỹ sư máy bay
VAE01217	Thợ cơ giới	Nhân viên
VAE01218	Kỹ sư bộ môn	Kỹ sư
VAE01221	Thợ bộ môn	Thợ kỹ thuật máy bay
VAE01223	Thợ bộ môn	Nhân viên
VAE01224	Thợ cơ giới	Tổ phó
VAE01225	Thợ cơ giới	Nhân viên
VAE01046	Thợ bộ môn	Nhân viên
VAE01226	Thợ cơ giới	Nhân viên
VAE01227	Thợ cơ giới	Nhân viên
VAE01045	Thợ cơ giới	Nhân viên
VAE01229	Thợ bộ môn	Nhân viên
VAE01230	Thợ bộ môn	Tổ trưởng
VAE01231	Thợ bộ môn	Nhân viên
VAE01232	Kỹ sư cơ giới	Kỹ sư
VAE01233	Thợ bộ môn	Nhân viên
VAE01234	Thợ bộ môn	Nhân viên
VAE01235	Thợ bộ môn máy bay	Thợ kỹ thuật máy bay
VAE01236	Thợ bộ môn	Nhân viên
VAE01238	Thợ cơ giới	Nhân viên
VAE01239	Thợ cơ giới	Nhân viên
VAE01240	T/c cơ giới	Nhân viên
VAE01241	Kỹ sư cơ giới	Tổ trưởng
VAE01243	Thợ cơ giới	Nhân viên
VAE01244	Kỹ sư bộ môn	Kỹ sư
VAE01245	Kỹ sư cơ giới	Kỹ sư
VAE01246	Thợ bộ môn máy bay	Thợ kỹ thuật máy bay
VAE01247	Thợ cơ giới	Nhân viên
VAE01248	Thợ cơ giới	Nhân viên
VAE01250	Thợ cơ giới	Nhân viên
VAE01252	Thợ bộ môn	Tổ trưởng
VAE01253	Thợ cơ giới	Nhân viên
VAE01254	Kỹ sư cơ giới	Tổ trưởng
VAE01255	Kỹ sư bộ môn	Tổ trưởng
VAE01256	Thợ bộ môn	Nhân viên
VAE01257	Kỹ sư bộ môn	Kỹ sư
VAE01258	Thợ bộ môn	Nhân viên
VAE01259	Thợ cơ giới	Nhân viên
VAE01261	Kỹ sư bộ môn	Kỹ sư
VAE01262	Kỹ sư cơ giới máy bay	Tổ trưởng
VAE01264	Thợ bộ môn	Nhân viên
VAE01266	Kỹ sư bộ môn	Kỹ sư
VAE01267	Kỹ sư cơ giới	Kỹ sư
VAE01269	Thợ cơ giới	Nhân viên
VAE01270	Thợ bộ môn	Nhân viên
VAE01271	Kỹ sư cơ giới	Kỹ sư máy bay
VAE01272	Thợ bộ môn	Nhân viên
VAE01273	Thợ bộ môn	Nhân viên
VAE01274	Thợ bộ môn	Nhân viên
VAE01275	Thợ cơ giới	Nhân viên
VAE01279	Thợ bộ môn	Nhân viên
VAE01280	Thợ bộ môn	Nhân viên
VAE01282	Thợ cơ giới	Nhân viên
VAE01283	Thợ cơ giới	Tổ trưởng
VAE01268	Kỹ sư bộ môn	Kỹ sư
VAE01285	Thợ cơ giới	Nhân viên
VAE01286	Thợ cơ giới	Nhân viên
VAE01287	Thợ bộ môn	Thợ kỹ thuật máy bay
VAE01288	Thợ cơ giới	Thợ kỹ thuật máy bay
VAE01289	Thợ cơ giới	Nhân viên
VAE01290	Kỹ sư cơ giới; CNKT- K.tế Công nghiệp	Đội trưởng
VAE01291	Thợ cơ giới	Nhân viên
VAE01292	Thợ bộ môn	Nhân viên
VAE01294	Thợ bộ môn	Tổ phó
VAE01295	Thợ bộ môn	Nhân viên
VAE01296	Thợ bộ môn	Nhân viên
VAE01297	Thợ cơ giới	Nhân viên
VAE01298	Thợ cơ giới	Nhân viên
VAE01299	Thợ cơ giới	Nhân viên
VAE01300	Thợ cơ giới	Nhân viên
VAE01301	Thợ bộ môn	Nhân viên
VAE01302	Kỹ sư bộ môn	Kỹ sư
VAE01303	Kỹ sư bộ môn; Thạc sỹ Hệ thống tự động hóa và kiểm soát	Tổ trưởng
VAE01305	Thợ cơ giới	Nhân viên
VAE01070	Thợ cơ giới	Nhân viên
VAE01306	Thợ cơ giới	Nhân viên
VAE01307	Thợ cơ giới	Nhân viên
VAE01309	Thợ bộ môn	Nhân viên
VAE01312	Kỹ sư cơ giới	Kỹ sư
VAE01313	Thợ cơ giới	Nhân viên
VAE01314	Kỹ sư bộ môn	Tổ trưởng
VAE01316	Kỹ sư bộ môn	Đội phó
VAE01318	Thợ bộ môn	Nhân viên
VAE01320	Thợ bộ môn	Nhân viên
VAE01321	Thợ cơ giới	Nhân viên
VAE01322	Thợ cơ giới	Nhân viên
VAE01325	Thợ bộ môn	Nhân viên
